seed,algo,t_ms,hv_now,bsf_hv
2,MOEA/D,1148.053,0.48352976823806726,0.48352976823806726
2,MOEA/D,1196.574,0.49511289666696223,0.49511289666696223
2,MOEA/D,1243.029,0.5194958704039901,0.5194958704039901
2,MOEA/D,1291.181,0.5207841918015808,0.5207841918015808
2,MOEA/D,1339.38,0.5208002035601973,0.5208002035601973
2,MOEA/D,1386.823,0.535281137757389,0.535281137757389
2,MOEA/D,1437.314,0.5587079241192555,0.5587079241192555
2,MOEA/D,1484.224,0.5586169188712737,0.5587079241192555
2,MOEA/D,1549.674,0.6211997401375792,0.6211997401375792
2,MOEA/D,1596.132,0.6231887130602733,0.6231887130602733
2,MOEA/D,1642.504,0.6436819803052257,0.6436819803052257
2,MOEA/D,1690.776,0.6672019723240352,0.6672019723240352
2,MOEA/D,1740.512,0.6736413884475672,0.6736413884475672
2,MOEA/D,1785.539,0.6862150280937132,0.6862150280937132
2,MOEA/D,1848.817,0.7098262673154334,0.7098262673154334
2,MOEA/D,1894.985,0.7595560143335205,0.7595560143335205
2,MOEA/D,1942.25,0.774685270905576,0.774685270905576
2,MOEA/D,1988.57,0.7824742833471159,0.7824742833471159
2,MOEA/D,2049.574,0.8006001798557597,0.8006001798557597
2,MOEA/D,2096.269,0.8135356671420393,0.8135356671420393
2,MOEA/D,2144.751,0.8161527825436103,0.8161527825436103
2,MOEA/D,2191.108,0.8161527825436103,0.8161527825436103
2,MOEA/D,2238.895,0.822566548091265,0.822566548091265
2,MOEA/D,2286.853,0.8170036519887964,0.822566548091265
2,MOEA/D,2349.579,0.8292780622765638,0.8292780622765638
2,MOEA/D,2397.385,0.8445810844917675,0.8445810844917675
2,MOEA/D,2443.623,0.8450379826269855,0.8450379826269855
2,MOEA/D,2491.725,0.8484400231467273,0.8484400231467273
2,MOEA/D,2540.04,0.8484400231467273,0.8484400231467273
2,MOEA/D,2586.548,0.8484400231467273,0.8484400231467273
2,MOEA/D,2649.127,0.8641154182744153,0.8641154182744153
2,MOEA/D,2694.739,0.8911784186926172,0.8911784186926172
2,MOEA/D,2742.302,0.8920071341742223,0.8920071341742223
2,MOEA/D,2789.542,0.8920071341742223,0.8920071341742223
2,MOEA/D,2836.272,0.8920071341742223,0.8920071341742223
2,MOEA/D,2899.65,0.8933488533682188,0.8933488533682188
2,MOEA/D,2947.701,0.8933488533682188,0.8933488533682188
2,MOEA/D,2994.112,0.894080308045998,0.894080308045998
2,MOEA/D,3041.762,0.894080308045998,0.894080308045998
2,MOEA/D,3087.397,0.894080308045998,0.894080308045998
2,MOEA/D,3148.572,0.895059862089103,0.895059862089103
2,MOEA/D,3197.092,0.895536591679964,0.895536591679964
3,AW-NSGA-II,48.61,0.0,0.0
3,AW-NSGA-II,98.512,0.0,0.0
3,AW-NSGA-II,147.307,0.0,0.0
3,AW-NSGA-II,196.384,0.032206715783276135,0.032206715783276135
3,AW-NSGA-II,246.151,0.10009976245970076,0.10009976245970076
3,AW-NSGA-II,296.918,0.1501842707325282,0.1501842707325282
3,AW-NSGA-II,349.743,0.1893340978482693,0.1893340978482693
3,AW-NSGA-II,398.623,0.20869517041611507,0.20869517041611507
3,AW-NSGA-II,449.098,0.22486692968605582,0.22486692968605582
3,AW-NSGA-II,498.092,0.2644216495036018,0.2644216495036018
3,AW-NSGA-II,546.936,0.28644559388149704,0.28644559388149704
3,AW-NSGA-II,597.628,0.3176172849856238,0.3176172849856238
3,AW-NSGA-II,646.618,0.3305943388868759,0.3305943388868759
3,AW-NSGA-II,698.185,0.3404669524615141,0.3404669524615141
3,AW-NSGA-II,748.673,0.34362961150986393,0.34362961150986393
3,AW-NSGA-II,796.826,0.40846820115218163,0.40846820115218163
3,AW-NSGA-II,827.079,0.4224347035053846,0.4224347035053846
3,MOEA/D,46.673,0.0,0.0
3,MOEA/D,93.839,0.0,0.0
3,MOEA/D,140.271,0.0,0.0
3,MOEA/D,186.756,0.0,0.0
3,MOEA/D,249.828,0.0,0.0
3,MOEA/D,296.337,0.0,0.0
3,MOEA/D,342.723,0.005022030086356244,0.005022030086356244
3,MOEA/D,390.796,0.012515261503346128,0.012515261503346128
3,MOEA/D,438.633,0.03109873423375433,0.03109873423375433
3,MOEA/D,487.087,0.03610772382196806,0.03610772382196806
3,MOEA/D,534.083,0.035551534180084124,0.03610772382196806
3,MOEA/D,597.072,0.040654454163887396,0.040654454163887396
3,MOEA/D,644.34,0.05756024411540418,0.05756024411540418
3,MOEA/D,689.312,0.07520078584120317,0.07520078584120317
3,MOEA/D,735.99,0.08334751215148328,0.08334751215148328
3,MOEA/D,799.17,0.13208297959536974,0.13208297959536974
3,MOEA/D,844.801,0.13470240694700386,0.13470240694700386
3,MOEA/D,891.381,0.14908444213982996,0.14908444213982996
3,MOEA/D,939.416,0.15188712269003657,0.15188712269003657
3,MOEA/D,988.356,0.15410843522607898,0.15410843522607898
3,MOEA/D,1036.116,0.1713661895366311,0.1713661895366311
3,MOEA/D,1097.404,0.1752939602954594,0.1752939602954594
3,MOEA/D,1146.383,0.17583658825761841,0.17583658825761841
3,MOEA/D,1195.014,0.18655336995556776,0.18655336995556776
3,MOEA/D,1241.473,0.19905571773619868,0.19905571773619868
3,MOEA/D,1289.407,0.20300853166446997,0.20300853166446997
3,MOEA/D,1336.02,0.21366995858908866,0.21366995858908866
3,MOEA/D,1384.744,0.21222952771252585,0.21366995858908866
3,MOEA/D,1432.259,0.22738047133012362,0.22738047133012362
3,MOEA/D,1497.076,0.2422901348366463,0.2422901348366463
3,MOEA/D,1544.264,0.2423400864557219,0.2423400864557219
3,MOEA/D,1592.223,0.24866742705222622,0.24866742705222622
3,MOEA/D,1640.458,0.2889319332557259,0.2889319332557259
3,MOEA/D,1687.961,0.29805777627866725,0.29805777627866725
3,MOEA/D,1734.7,0.38081045391870344,0.38081045391870344
3,MOEA/D,1784.937,0.404289936497865,0.404289936497865
3,MOEA/D,1848.288,0.4069492978037522,0.4069492978037522
3,MOEA/D,1895.004,0.42986613373765126,0.42986613373765126
3,MOEA/D,1942.038,0.45916223466923495,0.45916223466923495
3,MOEA/D,1988.784,0.4619068573561829,0.4619068573561829
3,MOEA/D,2037.447,0.46520285999055144,0.46520285999055144
3,MOEA/D,2086.768,0.46520285999055144,0.46520285999055144
3,MOEA/D,2148.886,0.5070993597019795,0.5070993597019795
3,MOEA/D,2196.659,0.5108304205164301,0.5108304205164301
3,MOEA/D,2243.582,0.5134012215917281,0.5134012215917281
3,MOEA/D,2291.529,0.5314974401652673,0.5314974401652673
3,MOEA/D,2339.19,0.537388830347226,0.537388830347226
3,MOEA/D,2386.027,0.5382655818232496,0.5382655818232496
3,MOEA/D,2434.684,0.5382655818232496,0.5382655818232496
3,MOEA/D,2498.681,0.5398601028452263,0.5398601028452263
3,MOEA/D,2545.403,0.5446908654716017,0.5446908654716017
3,MOEA/D,2595.984,0.5460789923935399,0.5460789923935399
3,MOEA/D,2641.894,0.5618236122603004,0.5618236122603004
3,MOEA/D,2689.677,0.5595165261196642,0.5618236122603004
3,MOEA/D,2737.864,0.5699425147529908,0.5699425147529908
3,MOEA/D,2783.798,0.5697811064062812,0.5699425147529908
3,MOEA/D,2848.068,0.5946094809110002,0.5946094809110002
3,MOEA/D,2894.776,0.5997513461780754,0.5997513461780754
3,MOEA/D,2943.937,0.603468914604299,0.603468914604299
3,MOEA/D,2989.938,0.6035301577114374,0.6035301577114374
3,MOEA/D,3038.185,0.6038854047432931,0.6038854047432931
3,MOEA/D,3085.117,0.6035374641157321,0.6038854047432931
3,MOEA/D,3148.744,0.60839422921773,0.60839422921773
4,AW-NSGA-II,47.564,0.0,0.0
4,AW-NSGA-II,99.188,0.0,0.0
4,AW-NSGA-II,147.258,0.0023822782124339283,0.0023822782124339283
4,AW-NSGA-II,199.335,0.0026142935831260515,0.0026142935831260515
4,AW-NSGA-II,246.855,0.00395430188677868,0.00395430188677868
4,AW-NSGA-II,299.846,0.01592849427021802,0.01592849427021802
4,AW-NSGA-II,347.338,0.04586230536214883,0.04586230536214883
4,AW-NSGA-II,398.18,0.0694325815169429,0.0694325815169429
4,AW-NSGA-II,449.896,0.0994834512809216,0.0994834512809216
4,AW-NSGA-II,497.173,0.15390164634655706,0.15390164634655706
4,AW-NSGA-II,549.188,0.18537598253403853,0.18537598253403853
4,AW-NSGA-II,599.963,0.21086864278572998,0.21086864278572998
4,AW-NSGA-II,647.67,0.25923880252931375,0.25923880252931375
4,AW-NSGA-II,695.553,0.36869448981621733,0.36869448981621733
4,AW-NSGA-II,749.586,0.3709644700224426,0.3709644700224426
4,AW-NSGA-II,797.715,0.41646890321040403,0.41646890321040403
4,AW-NSGA-II,801.877,0.4164806347323032,0.4164806347323032
4,MOEA/D,46.479,0.0,0.0
4,MOEA/D,92.359,0.0,0.0
4,MOEA/D,138.92,0.0,0.0
4,MOEA/D,185.046,0.0,0.0
4,MOEA/D,245.679,0.0,0.0
4,MOEA/D,291.502,0.00944823092548856,0.00944823092548856
4,MOEA/D,339.259,0.02596645109864126,0.02596645109864126
4,MOEA/D,385.966,0.07232333739093554,0.07232333739093554
4,MOEA/D,447.203,0.1226689527189723,0.1226689527189723
4,MOEA/D,493.867,0.14498204659575156,0.14498204659575156
4,MOEA/D,540.258,0.17425267640552952,0.17425267640552952
4,MOEA/D,585.885,0.19896405419063895,0.19896405419063895
4,MOEA/D,648.194,0.2122157457277965,0.2122157457277965
4,MOEA/D,694.605,0.21584938068101645,0.21584938068101645
4,MOEA/D,742.057,0.23683887097702644,0.23683887097702644
4,MOEA/D,787.916,0.25096934555250194,0.25096934555250194
4,MOEA/D,835.492,0.26975863836809566,0.26975863836809566
4,MOEA/D,896.926,0.28511628505228126,0.28511628505228126
4,MOEA/D,942.614,0.28774600446560683,0.28774600446560683
4,MOEA/D,988.406,0.28909547220387255,0.28909547220387255
4,MOEA/D,1049.536,0.334558423622099,0.334558423622099
4,MOEA/D,1096.146,0.3756688075513368,0.3756688075513368
4,MOEA/D,1142.36,0.37502199355993204,0.3756688075513368
4,MOEA/D,1188.605,0.3803677562224107,0.3803677562224107
4,MOEA/D,1235.118,0.40854698365392367,0.40854698365392367
4,MOEA/D,1296.6,0.4253711307411783,0.4253711307411783
4,MOEA/D,1342.436,0.43502174454175363,0.43502174454175363
4,MOEA/D,1387.977,0.43138722259601314,0.43502174454175363
4,MOEA/D,1449.219,0.43138722259601314,0.43502174454175363
4,MOEA/D,1495.545,0.43440911837757235,0.43502174454175363
4,MOEA/D,1541.001,0.4267817145495628,0.43502174454175363
4,MOEA/D,1586.937,0.42696114807545726,0.43502174454175363
4,MOEA/D,1647.658,0.4335833084072783,0.43502174454175363
4,MOEA/D,1693.371,0.4467569464712699,0.4467569464712699
4,MOEA/D,1738.774,0.44727463819605917,0.44727463819605917
4,MOEA/D,1784.777,0.44984615730808264,0.44984615730808264
4,MOEA/D,1846.83,0.45006770413887603,0.45006770413887603
4,MOEA/D,1892.452,0.45079901019776036,0.45079901019776036
4,MOEA/D,1938.517,0.45100918219600133,0.45100918219600133
4,MOEA/D,1998.431,0.4516215576856414,0.4516215576856414
4,MOEA/D,2043.632,0.4540015784665252,0.4540015784665252
4,MOEA/D,2089.598,0.4550578195120965,0.4550578195120965
4,MOEA/D,2149.735,0.4558750981716403,0.4558750981716403
4,MOEA/D,2195.833,0.4578528363014498,0.4578528363014498
4,MOEA/D,2241.462,0.4610901955545419,0.4610901955545419
4,MOEA/D,2288.186,0.4668200505911788,0.4668200505911788
4,MOEA/D,2349.607,0.46791765243868566,0.46791765243868566
4,MOEA/D,2396.733,0.47826011195514107,0.47826011195514107
4,MOEA/D,2443.325,0.47826929585605893,0.47826929585605893
4,MOEA/D,2489.768,0.47826929585605893,0.47826929585605893
4,MOEA/D,2535.343,0.4797939284788706,0.4797939284788706
4,MOEA/D,2596.662,0.48798724303032115,0.48798724303032115
4,MOEA/D,2643.106,0.48789423438232665,0.48798724303032115
4,MOEA/D,2689.451,0.49335322368275175,0.49335322368275175
4,MOEA/D,2736.122,0.4893558455359458,0.49335322368275175
4,MOEA/D,2799.46,0.4903431303595607,0.49335322368275175
4,MOEA/D,2845.648,0.49222374820909787,0.49335322368275175
4,MOEA/D,2890.777,0.49589259118380974,0.49589259118380974
4,MOEA/D,2937.381,0.5023570127854933,0.5023570127854933
4,MOEA/D,2998.411,0.5027262755352173,0.5027262755352173
4,MOEA/D,3043.51,0.4967826949194023,0.5027262755352173
4,MOEA/D,3058.934,0.4967826949194023,0.5027262755352173
5,AW-NSGA-II,48.172,0.0,0.0
5,AW-NSGA-II,98.306,0.0,0.0
5,AW-NSGA-II,146.762,0.0005577490892699111,0.0005577490892699111
5,AW-NSGA-II,196.768,0.037082829073479456,0.037082829073479456
5,AW-NSGA-II,249.311,0.08220934385167852,0.08220934385167852
5,AW-NSGA-II,299.414,0.1420291966779698,0.1420291966779698
5,AW-NSGA-II,349.1,0.1581111845154493,0.1581111845154493
5,AW-NSGA-II,397.889,0.22534520513760042,0.22534520513760042
5,AW-NSGA-II,447.479,0.29047324152009935,0.29047324152009935
5,AW-NSGA-II,498.229,0.31088505539636946,0.31088505539636946
5,AW-NSGA-II,548.132,0.33328122143591227,0.33328122143591227
5,AW-NSGA-II,596.151,0.35126378288430454,0.35126378288430454
5,AW-NSGA-II,648.448,0.3914737914457051,0.3914737914457051
5,AW-NSGA-II,699.337,0.4103486788987054,0.4103486788987054
5,AW-NSGA-II,746.92,0.42059558186361756,0.42059558186361756
5,AW-NSGA-II,798.318,0.4379416773497109,0.4379416773497109
5,AW-NSGA-II,836.814,0.45715835777386765,0.45715835777386765
5,MOEA/D,48.759,0.0,0.0
5,MOEA/D,96.152,0.0,0.0
5,MOEA/D,143.442,0.0,0.0
5,MOEA/D,192.154,0.0,0.0
5,MOEA/D,240.382,0.0,0.0
5,MOEA/D,289.076,0.003653372587680096,0.003653372587680096
5,MOEA/D,337.391,0.012065746982782963,0.012065746982782963
5,MOEA/D,385.07,0.034393999670795754,0.034393999670795754
5,MOEA/D,448.613,0.1113754750075039,0.1113754750075039
5,MOEA/D,497.074,0.21158697810624916,0.21158697810624916
5,MOEA/D,543.913,0.23764150752315674,0.23764150752315674
5,MOEA/D,592.994,0.2569415240202007,0.2569415240202007
5,MOEA/D,640.249,0.2569701184617752,0.2569701184617752
5,MOEA/D,688.195,0.260565858999357,0.260565858999357
5,MOEA/D,736.585,0.3146919684208395,0.3146919684208395
5,MOEA/D,786.012,0.3418421655025998,0.3418421655025998
5,MOEA/D,834.227,0.3432070745613675,0.3432070745613675
5,MOEA/D,899.598,0.4314984062447198,0.4314984062447198
