seed,algo,row,f1,f2,f3,f4,knee
31,AW-NSGA-II,27,289.0,2305.7509440162316,1176.8333333333335,0.0,0
31,AW-NSGA-II,28,289.0,2231.0008944517544,1204.9999999999998,0.0,0
31,AW-NSGA-II,29,271.0,2243.0609903652685,1204.3333333333333,0.0,0
31,AW-NSGA-II,30,289.0,2242.6497883971924,1202.5000000000002,0.0,0
31,NSGA-II-2obj,0,282.3333333333333,2220.8880108074027,1246.3333333333335,0.0,0
31,NSGA-II-2obj,1,309.0,2106.3482150080936,1229.6666666666667,0.0,1
31,NSGA-II-2obj,2,280.0,2227.7841574638765,1236.5,0.0,0
31,NSGA-II-2obj,3,286.33333333333337,2139.9958075795876,1240.9999999999998,0.0,0
31,NSGA-II-2obj,4,282.3333333333333,2220.8880108074027,1246.3333333333335,0.0,0
31,NSGA-II-2obj,5,309.0,2106.3482150080936,1229.6666666666667,0.0,0
31,NSGA-II-2obj,6,285.66666666666663,2195.339848573281,1252.6666666666665,0.0,0
31,NSGA-II-3obj,0,308.0,2258.7837504986483,1189.1666666666667,0.0,0
31,NSGA-II-3obj,1,308.0,2258.7837504986483,1189.1666666666667,0.0,0
31,NSGA-II-3obj,2,340.99999999999994,2208.4733969338795,1191.0,0.0,0
31,NSGA-II-3obj,3,340.99999999999994,2208.4733969338795,1191.0,0.0,0
31,NSGA-II-3obj,4,283.3333333333333,2225.241421107114,1223.8333333333333,0.0,0
31,NSGA-II-3obj,5,291.66666666666663,2241.9578358839767,1195.6666666666667,0.0,0
31,NSGA-II-3obj,6,292.6666666666667,2299.780392033659,1188.0000000000002,0.0,0
31,NSGA-II-3obj,7,289.3333333333333,2213.7160748962397,1216.1666666666667,0.0,0
31,NSGA-II-3obj,8,340.99999999999994,2208.4733969338795,1191.0,0.0,0
31,NSGA-II-3obj,9,289.3333333333333,2213.7160748962397,1216.1666666666667,0.0,0
31,NSGA-II-3obj,10,291.66666666666663,2189.417591672271,1200.0,0.0,0
31,NSGA-II-3obj,11,292.6666666666667,2299.780392033659,1188.0000000000002,0.0,0
31,NSGA-II-3obj,12,289.3333333333333,2213.7160748962397,1216.1666666666667,0.0,0
31,NSGA-II-3obj,13,295.33333333333337,2173.6625053312737,1192.6666666666665,0.0,0
31,NSGA-II-3obj,14,317.33333333333337,2355.5019200100096,1175.1666666666665,0.0,0
31,NSGA-II-3obj,15,306.6666666666667,2139.071328239465,1202.0000000000002,0.0,0
31,NSGA-II-3obj,16,340.99999999999994,2211.4629653389084,1189.1666666666667,0.0,0
31,NSGA-II-3obj,17,289.3333333333333,2213.7160748962397,1216.1666666666667,0.0,0
31,NSGA-II-3obj,18,340.99999999999994,2214.454610035164,1185.6666666666667,0.0,0
31,NSGA-II-3obj,19,283.3333333333333,2225.241421107114,1223.8333333333333,0.0,0
31,NSGA-II-3obj,20,283.3333333333333,2192.9785640388436,1226.3333333333335,0.0,0
31,NSGA-II-3obj,21,328.66666666666663,2251.621461887016,1186.5,0.0,0
31,NSGA-II-3obj,22,276.6666666666667,2291.7827624040297,1198.6666666666667,0.0,0
31,NSGA-II-3obj,23,306.6666666666667,2132.0728837950205,1209.0000000000002,0.0,0
31,NSGA-II-3obj,24,308.0,2258.7837504986483,1189.1666666666667,0.0,0
31,NSGA-II-3obj,25,273.0,2276.485746172779,1208.9999999999998,0.0,0
31,NSGA-II-3obj,26,291.66666666666663,2241.9578358839767,1195.6666666666667,0.0,0
31,NSGA-II-3obj,27,282.0,2222.3013195152344,1236.0000000000002,0.0,1
31,NSGA-II-3obj,28,273.0,2293.2618364749947,1201.3333333333333,0.0,0
