config,arm,metric,mean,std,n
D11,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D11,nohealth,f1,334.3444444444444,37.866622483920054,30
D11,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D11,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D11,nohealth,gini_delta_h,0.2696019938855355,0.06765198759030536,30
D11,nohealth,delta_h_low_mean,-0.14781981379354636,0.03984781213140692,30
D11,nohealth,delta_h_max,0.34876219117443547,0.05238134219745379,30
D11,nohealth,h_end_min_lowgrp,0.5548429825321451,0.02220924877044996,30
D12,full,f1,555.3,138.83925902547628,30
D12,full,f2_full,4358.088707067046,842.1000273355133,30
D12,full,share_low,0.26999999999999996,0.1295882072114429,30
D12,full,gini_delta_h,0.3214750943009938,0.09964249165280371,30
D12,full,delta_h_low_mean,-0.1577140343648276,0.06020458282139783,30
D12,full,delta_h_max,0.3565461276353702,0.058270898098784225,30
D12,full,h_end_min_lowgrp,0.4248130053253928,0.1360984368830939,30
D12,hard,f1,561.8777777777777,35.60817885011409,30
D12,hard,f2_full,5429.553611558979,280.8834592926488,30
D12,hard,share_low,0.0,0.0,30
D12,hard,gini_delta_h,0.5684145112366733,0.021099969994521146,30
D12,hard,delta_h_low_mean,0.0,0.0,30
D12,hard,delta_h_max,0.3913603897040488,0.04418513325542072,30
D12,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D12,nohealth,f1,334.3444444444444,37.866622483920054,30
D12,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D12,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D12,nohealth,gini_delta_h,0.23911682684358412,0.05620408227596426,30
D12,nohealth,delta_h_low_mean,-0.19419092988146114,0.03894667987152825,30
D12,nohealth,delta_h_max,0.30064103937044434,0.05109002513232812,30
D12,nohealth,h_end_min_lowgrp,0.6061021770776821,0.019837986474257538,30
D13,full,f1,555.3,138.83925902547628,30
D13,full,f2_full,4358.088707067046,842.1000273355133,30
D13,full,share_low,0.26999999999999996,0.1295882072114429,30
D13,full,gini_delta_h,0.4855114523167425,0.07650533598767625,30
D13,full,delta_h_low_mean,-0.2563281057604689,0.09459127566318064,30
D13,full,delta_h_max,0.1222346710908471,0.04805765383211265,30
D13,full,h_end_min_lowgrp,0.4747548372498416,0.21828716855117253,30
D13,hard,f1,561.8777777777777,35.60817885011409,30
D13,hard,f2_full,5429.553611558979,280.8834592926488,30
D13,hard,share_low,0.0,0.0,30
D13,hard,gini_delta_h,0.6419393942744483,0.04469797465782949,30
D13,hard,delta_h_low_mean,0.0,0.0,30
D13,hard,delta_h_max,0.13677399553383954,0.04176282243600586,30
D13,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D13,nohealth,f1,334.3444444444444,37.866622483920054,30
D13,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D13,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D13,nohealth,gini_delta_h,0.4068628423265985,0.04469786550903532,30
D13,nohealth,delta_h_low_mean,-0.3932921035668621,0.0354075209959796,30
D13,nohealth,delta_h_max,0.09707556360711082,0.04382088013978356,30
D13,nohealth,h_end_min_lowgrp,0.8287924627018258,0.016445194809446315,30
D14,full,f1,555.3,138.83925902547628,30
D14,full,f2_full,4358.088707067046,842.1000273355133,30
D14,full,share_low,0.26999999999999996,0.1295882072114429,30
D14,full,gini_delta_h,0.4150615642777132,0.0710064140747831,30
D14,full,delta_h_low_mean,-0.21510469166092727,0.07802939355659562,30
D14,full,delta_h_max,0.21361583669704662,0.051726761099362244,30
D14,full,h_end_min_lowgrp,0.45483398470190495,0.18446436877439407,30
D14,hard,f1,561.8777777777777,35.60817885011409,30
D14,hard,f2_full,5429.553611558979,280.8834592926488,30
D14,hard,share_low,0.0,0.0,30
D14,hard,gini_delta_h,0.6445038682691596,0.04387852015940649,30
D14,hard,delta_h_low_mean,0.0,0.0,30
