seed,algo,f1,f2,f3,f4,hv,hv_sub,front_size,evals,wall_s,delta_h_mean,delta_h_max,gini_delta_h,T_end_max,cycles_max
2,MOEA/D,309.6666666666667,2146.030773380394,1269.5,0.0,0.895536591679964,0.8383244622378833,75,20000,3.092,0.08403582850921253,0.21166172334396727,0.347642622347095,83.06804930545803,0.8540000000000006
2,GA-SA,303.0,2412.3381213103844,1257.1666666666667,0.0,0.17252275264688902,0.14068952215849534,1,20000,6.46,0.0823085891163233,0.23449903288555107,0.4015070942841954,83.5720377846848,0.8060000000000006
2,A*-GA,301.0,2473.4512408883984,1368.9999999999998,0.0,0.03245746600450017,1.0,3,20000,1.128,0.08788492823211987,0.2140388646204643,0.35192711749562977,81.08279436861461,0.8380000000000006
2,LWC,299.0,2295.456992567263,1283.8333333333335,0.0,0.4577092291886681,0.36569337533632945,59,20000,0.81,0.08325896753641851,0.20852843683353617,0.33829717431967765,83.46446917191258,0.8220000000000006
3,AW-NSGA-II,299.3333333333333,2246.331450819547,1348.8333333333333,0.0,0.4224347035053846,0.3725757390486952,24,20000,0.816,0.103132459494827,0.25064634529126995,0.35693875185325097,84.64067698963001,0.8200000000000006
3,NSGA-II-2obj,310.3333333333333,2187.4564661044424,1384.3333333333335,0.0,0.2613306292809531,0.5077387772817448,7,20000,0.877,0.10291125308857277,0.2315402440380867,0.3404096599850317,81.68368692321975,0.8560000000000006
3,NSGA-II-3obj,346.3333333333333,2163.0630369119303,1372.9999999999998,0.0,0.5046292746930713,0.653219230738372,44,20000,0.782,0.10291473391020027,0.2034866988029974,0.34245997175403886,82.82771681483251,0.9640000000000007
3,NSGA-III,384.33333333333337,2509.5850880623075,1339.4999999999998,0.0,0.3529247475936823,0.2918895320818484,56,20000,0.878,0.09436196425248551,0.24008129808173295,0.358898268578308,83.42365448472584,1.047999999999999
3,MOEA/D,286.3333333333333,2130.444876673888,1348.666666666667,0.0,0.60839422921773,0.5149120386138568,60,20000,3.122,0.10325194359460328,0.21321922589421305,0.3293844163232933,81.27164403569068,0.7840000000000006
3,GA-SA,284.3333333333333,2114.7879142075285,1310.3333333333335,0.0,0.8561439626768025,0.8561439626768025,1,20000,6.698,0.10235517334796791,0.2186102175926281,0.3140406926575392,83.24384786920693,0.7780000000000006
3,A*-GA,300.33333333333337,2198.2419846527237,1395.0,0.0,0.14296679070308593,1.0,1,20000,1.096,0.10523352632089256,0.2365308673592995,0.3127540754888687,81.03979233433904,0.8260000000000006
3,LWC,376.6666666666667,2204.666156288101,1356.1666666666665,0.0,0.487473875840828,0.44603464647890345,40,20000,0.809,0.10180502825055252,0.21677101469021187,0.33253647044648527,84.1592479300729,1.0399999999999994
4,AW-NSGA-II,295.66666666666663,2654.8724703192206,1331.1666666666665,0.0,0.4164806347323032,0.3350226389993934,42,20000,0.785,0.1341442184398718,0.23553612553541348,0.3245694985964682,81.08335602439418,0.8120000000000006
4,NSGA-II-2obj,307.6666666666667,2472.6981592337033,1359.6666666666665,0.0,0.13463631524049977,0.5372597902476883,14,20000,0.843,0.13301851682460475,0.23235269994338403,0.3127367280661846,80.42072682348925,0.8480000000000006
4,NSGA-II-3obj,309.0,2327.8375728608935,1278.8333333333335,0.0,0.8038283844679472,0.8572338936733835,25,20000,0.789,0.1320001492108775,0.23335445219660034,0.33111678599916683,81.29134118797191,0.8520000000000006
4,NSGA-III,295.3333333333333,2540.2114148071296,1318.6666666666667,0.0,0.6389516194437526,0.5420618142103777,26,20000,0.819,0.1324296495206903,0.22940297539752574,0.327337665836958,81.58301229698344,0.8060000000000006
4,MOEA/D,309.0,2310.907692564745,1303.1666666666667,0.0,0.4967826949194023,0.41298231822539244,93,20000,3.069,0.1302206457247464,0.23283416667233825,0.2991351974581331,83.55456272362535,0.8520000000000006
4,GA-SA,286.6666666666667,2488.311855137736,1261.1666666666667,0.0,0.4857059441529381,0.45206145436880685,1,20000,6.337,0.13230260471314362,0.24077139452798213,0.36516105716305836,80.94058235531367,0.7700000000000006
4,A*-GA,299.66666666666663,2599.778661560575,1356.0,0.0,0.07499052448529486,1.0,1,20000,1.097,0.13448109460800273,0.23765840252409143,0.3324540653082384,81.98543994363187,0.8240000000000006
4,LWC,327.3333333333333,2466.3204188400355,1296.1666666666665,0.0,0.4726026847105468,0.4200676310916352,37,20000,0.782,0.13177490685512694,0.2284735665826011,0.34925410433291915,83.21890757758467,0.8920000000000007
5,AW-NSGA-II,317.0,2522.315715595359,1413.5000000000002,0.0,0.45715835777386765,0.4539708509552348,48,20000,0.805,0.11377284226401826,0.23471460884616213,0.3941782151117854,84.14356748631735,0.8760000000000007
5,NSGA-II-2obj,310.66666666666663,2499.5459560397035,1453.6666666666665,0.0,0.21603582231100146,0.6768498261727509,7,20000,0.891,0.11540833934929058,0.24093023088537713,0.320571026731316,84.75542753656487,0.8560000000000006
5,NSGA-II-3obj,334.66666666666663,2517.9954318197956,1397.0,0.0,0.7622443132042638,0.5785997025239235,25,20000,0.779,0.11255669874552225,0.23411823886092809,0.3481353756053587,86.48997066864494,0.9140000000000007
5,NSGA-III,322.00000000000006,2796.8867610397383,1437.0,0.0,0.25691657385793243,0.25399454360054163,37,20000,0.828,0.11531909769830502,0.239135700788213,0.35305910207312685,87.82661385408909,0.8760000000000007
5,MOEA/D,308.0,2356.51636221218,1411.1666666666667,0.0,0.7667328366884997,0.7638155701970206,66,20000,3.062,0.11408062805651187,0.24198424980828648,0.32446540979892213,85.25971917132858,0.8340000000000006
5,GA-SA,310.0,2442.0309006669395,1387.8333333333333,0.0,0.597324472086058,0.597324472086058,1,20000,6.31,0.11479997045520003,0.2255488860844247,0.32606357311676004,85.24842432900374,0.8400000000000006
5,A*-GA,315.6666666666667,2455.946407350609,1480.3333333333335,0.0,0.02167294668746419,1.0,1,20000,1.099,0.11604100230653033,0.24915013324139856,0.3491053357240461,82.51274337170493,0.8720000000000007
5,LWC,360.3333333333333,2478.199523106993,1433.3333333333335,0.0,0.37562694341781616,0.37306115459002287,38,20000,0.804,0.1121179419636033,0.22783633454096097,0.2956513073857703,85.64713023488144,1.0060000000000007
6,AW-NSGA-II,347.3333333333333,2377.222465361468,1347.0,0.0,0.34112351025875554,0.32889310070247485,30,20000,0.792,0.08287878091908349,0.2191221566886269,0.35957210860765176,85.76058070602747,0.9520000000000007
6,NSGA-II-2obj,307.6666666666667,2511.7700777988466,1394.5,0.0,0.1393808115799588,0.5616691249280223,14,20000,0.856,0.08876586162475512,0.21377592132929868,0.36962688440327796,79.59369636341708,0.8480000000000006
6,NSGA-II-3obj,304.33333333333337,2290.7700024747774,1329.1666666666665,0.0,0.5303072649715954,0.6251086554866919,37,20000,0.782,0.08624751146014789,0.25393154072367197,0.370184100842462,83.2272673963626,0.8380000000000006
6,NSGA-III,326.0,2226.8812053821716,1363.8333333333333,0.0,0.5647394634266314,0.5828455844661328,24,20000,0.831,0.08414527595144156,0.2210585240067915,0.40726373786128667,82.15614275772178,0.8880000000000007
6,MOEA/D,277.6666666666667,2187.206947315671,1328.5,0.0,0.8898684897875173,0.9599281916279021,83,20000,3.081,0.0857200540857174,0.20756111815945066,0.30609066700132104,85.0911062055086,0.7580000000000006
6,GA-SA,291.6666666666667,2310.0314411964946,1326.1666666666665,0.0,0.48453507730332424,0.5081597246366779,1,20000,6.392,0.0866751396739047,0.22711188320316889,0.33006900466981115,82.56930776262769,0.8000000000000007
6,A*-GA,307.3333333333333,2448.5243939637103,1414.6666666666667,0.0,0.08985283629287145,1.0,1,20000,1.108,0.08991121316645556,0.22277797460928073,0.35536131282733274,82.60706916396765,0.8460000000000006
6,LWC,322.3333333333333,2371.347959671498,1338.333333333333,0.0,0.3425939883039433,0.33878389322876656,34,20000,0.808,0.08589495748460532,0.21446975277742253,0.3743595896110645,83.16545358073066,0.8920000000000007
7,AW-NSGA-II,302.3333333333333,2334.6928498747798,1336.3333333333333,0.0,0.370806773991725,0.34376790377657357,23,20000,0.839,0.11016282533487898,0.24182379982820368,0.410830665511841,85.02579319999802,0.8320000000000006
7,NSGA-II-2obj,301.0,2391.5278842227417,1387.666666666667,0.0,0.2139020239066992,0.3553288317948071,13,20000,0.868,0.11072652810079402,0.23592290516417647,0.3794042307440375,85.04443984324217,0.8280000000000006
7,NSGA-II-3obj,324.6666666666667,2240.5089997783625,1344.3333333333335,0.0,0.5668861802381848,0.520111633774712,41,20000,0.779,0.10890123300499951,0.25871419719839317,0.3930164223732229,83.49051755525252,0.8840000000000007
7,NSGA-III,293.66666666666663,2298.532492927506,1348.8333333333335,0.0,0.433102281937181,0.39973252444662294,21,20000,0.828,0.1101371193728264,0.2449873580485562,0.37195588941042135,83.15383969988031,0.8060000000000006
7,MOEA/D,273.0,2137.321365998689,1323.3333333333335,0.0,0.9078763660186617,0.9651931128137985,95,20000,3.042,0.11028638421598629,0.23104149856657796,0.3779169599924439,83.35286952736354,0.7440000000000005
7,GA-SA,279.66666666666663,2415.1786383066283,1313.8333333333333,0.0,0.21480063508483943,0.23146891277077852,1,20000,6.378,0.10994466131965856,0.24287799994041992,0.4022289713049543,85.61405820957091,0.7460000000000006
7,A*-GA,309.6666666666667,2363.240748317344,1421.8333333333333,0.0,0.03000591663746982,1.0,14,20000,1.145,0.11338103587718909,0.24521181667325753,0.3665532068569599,83.31197566958969,0.8540000000000006
7,LWC,281.33333333333337,2357.178128752761,1367.0,0.0,0.4495229255735066,0.41706481149421326,23,20000,0.813,0.11056298354654111,0.2397885720974634,0.37767395443288665,83.37097328308774,0.7540000000000006
8,AW-NSGA-II,342.0,2875.5171978989983,1390.5,0.0,0.2942050611541953,0.3305435096347321,25,20000,0.786,0.05943555645102512,0.17294952386673357,0.4803621464533441,87.42156720543511,0.9360000000000007
8,NSGA-II-2obj,322.99999999999994,2427.838109416988,1445.1666666666667,0.0,0.1720443880751653,0.4752740812093129,18,20000,0.872,0.06695442639555753,0.20505831041234535,0.513038453028049,81.27261219093106,0.8940000000000007
