scenario,strategy,seed,instance,t_ev,f1_base,f1_event,deg_pct,timeout,response_ms,replan_evals,warn_t,warn_agv,n_warned,n_agv,event_fired,replan_applied,maint_enter
fault,agnostic-excl,28,0,200.0,335.0,335.0,0.0,0,,,456.0,3,1,10,1,0,None
fault,agnostic,29,0,200.0,348.0,348.0,0.0,0,,,463.0,3,1,10,1,0,None
fault,agnostic-excl,29,0,200.0,348.0,348.0,0.0,0,,,463.0,3,1,10,1,0,None
fault,agnostic,30,0,200.0,302.0,302.0,0.0,0,,,462.0,3,1,10,1,0,None
fault,agnostic-excl,30,0,200.0,302.0,302.0,0.0,0,,,462.0,3,1,10,1,0,None
fault,agnostic,1,1,139.2060032799555,316.0,316.0,0.0,0,3432.1967999967455,20000,208.0,1,1,10,1,1,None
fault,agnostic-excl,1,1,139.2060032799555,316.0,316.0,0.0,0,3415.5419999988226,20000,208.0,1,1,10,1,1,None
fault,agnostic,2,1,139.2060032799555,325.0,325.0,0.0,0,3850.2570999989985,20000,201.0,4,1,10,1,1,None
fault,agnostic-excl,2,1,139.2060032799555,325.0,305.0,-6.153846153846154,0,3747.2086000016134,20000,201.0,4,1,10,1,1,242.0
fault,agnostic,3,1,139.2060032799555,307.0,341.0,11.074918566775244,0,3875.3846999970847,20000,214.0,5,1,10,1,1,None
fault,agnostic-excl,3,1,139.2060032799555,307.0,341.0,11.074918566775244,0,3685.1142999985314,20000,214.0,5,1,10,1,1,317.0
fault,agnostic,4,1,139.2060032799555,394.0,312.0,-20.812182741116754,0,3990.3866999993625,20000,207.0,5,1,10,1,1,None
fault,agnostic-excl,4,1,139.2060032799555,394.0,312.0,-20.812182741116754,0,3888.1048999974155,20000,207.0,5,1,10,1,1,275.0
fault,agnostic,5,1,139.2060032799555,334.0,452.0,35.32934131736527,0,3507.4433000008867,20000,199.0,2,1,10,1,1,None
fault,agnostic-excl,5,1,139.2060032799555,334.0,331.0,-0.8982035928143712,0,3796.7198000005737,20000,199.0,2,1,10,1,1,278.0
fault,agnostic,6,1,139.2060032799555,297.0,302.0,1.6835016835016834,0,3918.244799999229,20000,204.0,1,1,10,1,1,None
fault,agnostic-excl,6,1,139.2060032799555,297.0,302.0,1.6835016835016834,0,3830.270999998902,20000,204.0,1,1,10,1,1,259.0
fault,agnostic,7,1,139.2060032799555,355.0,362.0,1.971830985915493,0,3988.5094999990542,20000,203.0,7,1,10,1,1,None
fault,agnostic-excl,7,1,139.2060032799555,355.0,362.0,1.971830985915493,0,3945.3161000019463,20000,203.0,7,1,10,1,1,None
fault,agnostic,8,1,139.2060032799555,350.0,342.0,-2.2857142857142856,0,3998.2726000016555,20000,213.0,7,1,10,1,1,None
fault,agnostic-excl,8,1,139.2060032799555,350.0,342.0,-2.2857142857142856,0,3848.8551000009465,20000,213.0,7,1,10,1,1,295.0
fault,agnostic,9,1,139.2060032799555,373.0,330.0,-11.528150134048257,0,3743.1598999974085,20000,203.0,1,1,10,1,1,None
